iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
316,0.5843687375,159.4877586801,159.4877586801,159.4889437812,0.0042244455,0.2214828204
317,0.5833667335,159.4877586801,159.4877586801,159.4883620934,0.0022957330,0.2162430766
318,0.5823647295,159.4877586801,159.4877586801,159.4886966802,0.0038937004,0.2201598546
319,0.5813627255,159.4877586801,159.4877586801,159.4884555616,0.0035184689,0.2249606140
320,0.5803607214,159.4877586801,159.4877586801,159.4900987746,0.0098081359,0.2245476415
321,0.5793587174,159.4877586801,159.4877586801,159.4882896840,0.0023444893,0.1636226205
322,0.5783567134,159.4877586801,159.4877586801,159.4882904632,0.0034902163,0.2098066981
323,0.5773547094,159.4877586801,159.4877586801,159.4881080086,0.0017679796,0.2069630781
324,0.5763527054,159.4877586801,159.4877586801,159.4883667414,0.0038313122,0.2007137238
325,0.5753507014,159.4877586801,159.4877586801,159.4925596878,0.0324779736,0.2095567753
326,0.5743486974,159.4877586801,159.4877586801,159.4879803410,0.0014678463,0.1514673798
327,0.5733466934,159.4877586801,159.4877586801,159.4880513031,0.0017779853,0.1675320975
328,0.5723446894,159.4877586801,159.4877586801,159.4878390343,0.0004134763,0.1645161675
329,0.5713426854,159.4877586801,159.4877586801,159.4880358128,0.0017912698,0.1843780501
330,0.5703406814,159.4877586801,159.4877586801,159.4883179656,0.0039073896,0.1708025167
331,0.5693386774,159.4877586801,159.4877586801,159.4878926368,0.0007124929,0.1395002364
332,0.5683366733,159.4877586801,159.4877586801,159.4878633602,0.0006112044,0.1718716294
333,0.5673346693,159.4877586801,159.4877586801,159.4877884226,0.0000948153,0.1712269819
334,0.5663326653,159.4877586801,159.4877586801,159.4878451980,0.0005023578,0.1604160016
335,0.5653306613,159.4877586801,159.4877586801,159.4879958815,0.0011298333,0.1614191598
336,0.5643286573,159.4877586801,159.4877586801,159.4877751863,0.0000589826,0.1608205155
337,0.5633266533,159.4877586801,159.4877586801,159.4877695690,0.0000502030,0.1668903695
338,0.5623246493,159.4877586801,159.4877586801,159.4877690880,0.0000474706,0.1684251109
339,0.5613226453,159.4877586801,159.4877586801,159.4877715285,0.0000452627,0.1473451551
340,0.5603206413,159.4877586801,159.4877586801,159.4893025571,0.0077308069,0.1439943775
341,0.5593186373,159.4877586801,159.4877586801,159.4877668536,0.0000435138,0.1677758808
342,0.5583166333,159.4877586801,159.4877586801,159.4877598179,0.0000075825,0.1604798890
343,0.5573146293,159.4877586801,159.4877586801,159.4877586801,0.0000000000,0.1354313522
344,0.5563126253,159.4877586801,159.4877586801,159.4877716536,0.0000672380,0.1289468678
345,0.5553106212,159.4877586801,159.4877586801,159.4880313241,0.0018773075,0.1593995997
346,0.5543086172,159.4877586801,159.4877586801,159.4877607245,0.0000143109,0.1694575228
