iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
314,0.5863727455,165.0978808447,165.0978808447,165.1076693184,0.0358393621,0.5034414158
315,0.5853707415,165.0978808447,165.0978808447,165.1011488772,0.0086047827,0.4770068534
316,0.5843687375,165.0978808447,165.0978808447,165.1010524243,0.0070188826,0.4371687996
317,0.5833667335,165.0978808447,165.0978808447,165.1011122628,0.0075584922,0.3779493213
318,0.5823647295,165.0978808447,165.0978808447,165.1025364115,0.0172277836,0.4677089708
319,0.5813627255,165.0978808447,165.0978808447,165.0996965661,0.0045638442,0.4481280568
320,0.5803607214,165.0978808447,165.0978808447,165.1001227431,0.0061546660,0.3495937983
321,0.5793587174,165.0978808447,165.0978808447,165.0990685387,0.0031793927,0.3782963522
322,0.5783567134,165.0978808447,165.0978808447,165.0992275032,0.0044195771,0.3904135159
323,0.5773547094,165.0978808447,165.0978808447,165.0993837094,0.0029599259,0.2970749274
324,0.5763527054,165.0978808447,165.0978808447,165.0992176715,0.0046277809,0.2747438491
325,0.5753507014,165.0978808447,165.0978808447,165.0984750532,0.0016536558,0.3081837482
326,0.5743486974,165.0978808447,165.0978808447,165.0989248828,0.0026286118,0.2744447784
327,0.5733466934,165.0978808447,165.0978808447,165.0989346261,0.0028667074,0.2654564155
328,0.5723446894,165.0978808447,165.0978808447,165.0984047230,0.0014007227,0.2761179936
329,0.5713426854,165.0978808447,165.0978808447,165.0988505923,0.0027072382,0.2475217801
330,0.5703406814,165.0978808447,165.0978808447,165.0983983106,0.0018402741,0.2537027100
331,0.5693386774,165.0978808447,165.0978808447,165.0981906341,0.0009229521,0.2960843801
332,0.5683366733,165.0978808447,165.0978808447,165.0980908914,0.0007221704,0.2427077215
333,0.5673346693,165.0978808447,165.0978808447,165.0982189085,0.0007015612,0.2399683266
334,0.5663326653,165.0978808447,165.0978808447,165.0986449715,0.0020238864,0.2434981082
335,0.5653306613,165.0978808447,165.0978808447,165.0985704693,0.0019652741,0.2521062954
336,0.5643286573,165.0978808447,165.0978808447,165.0981719763,0.0012600979,0.2101941137
337,0.5633266533,165.0978808447,165.0978808447,165.0981052655,0.0006543241,0.2278273772
338,0.5623246493,165.0978808447,165.0978808447,165.0984072954,0.0013864350,0.2161324610
339,0.5613226453,165.0978808447,165.0978808447,165.0983950414,0.0015336193,0.2514068393
340,0.5603206413,165.0978808447,165.0978808447,165.0980616351,0.0005598258,0.2312866257
341,0.5593186373,165.0978808447,165.0978808447,165.0981196741,0.0006979204,0.2099811905
342,0.5583166333,165.0978808447,165.0978808447,165.0982601758,0.0008138826,0.1908537484
343,0.5573146293,165.0978808447,165.0978808447,165.0983485305,0.0015243016,0.2232783187
344,0.5563126253,165.0978808447,165.0978808447,165.0983871867,0.0021424870,0.2083306280
345,0.5553106212,165.0978808447,165.0978808447,165.0982582166,0.0019204823,0.2030096320
346,0.5543086172,165.0978808447,165.0978808447,165.0982620674,0.0012388213,0.1749371681
